name,full_name,owner,git_url,clone_url,size,language,author,login,url,userProficiency,location
PaddleDetection-Pedestrians-Detection-and-Tracking,Sharpiless/PaddleDetection-Pedestrians-Detection-and-Tracking,"{'login': 'Sharpiless', 'id': 50802787, 'node_id': 'MDQ6VXNlcjUwODAyNzg3', 'avatar_url': 'https://avatars.githubusercontent.com/u/50802787?v=4', 'gravatar_id': '', 'url': 'https://api.github.com/users/Sharpiless', 'html_url': 'https://github.com/Sharpiless', 'followers_url': 'https://api.github.com/users/Sharpiless/followers', 'following_url': 'https://api.github.com/users/Sharpiless/following{/other_user}', 'gists_url': 'https://api.github.com/users/Sharpiless/gists{/gist_id}', 'starred_url': 'https://api.github.com/users/Sharpiless/starred{/owner}{/repo}', 'subscriptions_url': 'https://api.github.com/users/Sharpiless/subscriptions', 'organizations_url': 'https://api.github.com/users/Sharpiless/orgs', 'repos_url': 'https://api.github.com/users/Sharpiless/repos', 'events_url': 'https://api.github.com/users/Sharpiless/events{/privacy}', 'received_events_url': 'https://api.github.com/users/Sharpiless/received_events', 'type': 'User', 'site_admin': False}",git://github.com/Sharpiless/PaddleDetection-Pedestrians-Detection-and-Tracking.git,https://github.com/Sharpiless/PaddleDetection-Pedestrians-Detection-and-Tracking.git,9758,Python,Sharpiless,Sharpiless,https://api.github.com/users/Sharpiless,>100,China
Face-recognition-for-classroom-sign-in,Sharpiless/Face-recognition-for-classroom-sign-in,"{'login': 'Sharpiless', 'id': 50802787, 'node_id': 'MDQ6VXNlcjUwODAyNzg3', 'avatar_url': 'https://avatars.githubusercontent.com/u/50802787?v=4', 'gravatar_id': '', 'url': 'https://api.github.com/users/Sharpiless', 'html_url': 'https://github.com/Sharpiless', 'followers_url': 'https://api.github.com/users/Sharpiless/followers', 'following_url': 'https://api.github.com/users/Sharpiless/following{/other_user}', 'gists_url': 'https://api.github.com/users/Sharpiless/gists{/gist_id}', 'starred_url': 'https://api.github.com/users/Sharpiless/starred{/owner}{/repo}', 'subscriptions_url': 'https://api.github.com/users/Sharpiless/subscriptions', 'organizations_url': 'https://api.github.com/users/Sharpiless/orgs', 'repos_url': 'https://api.github.com/users/Sharpiless/repos', 'events_url': 'https://api.github.com/users/Sharpiless/events{/privacy}', 'received_events_url': 'https://api.github.com/users/Sharpiless/received_events', 'type': 'User', 'site_admin': False}",git://github.com/Sharpiless/Face-recognition-for-classroom-sign-in.git,https://github.com/Sharpiless/Face-recognition-for-classroom-sign-in.git,41018,Python,Sharpiless,Sharpiless,https://api.github.com/users/Sharpiless,>100,China
Pix2seq-mmdetection,Sharpiless/Pix2seq-mmdetection,"{'login': 'Sharpiless', 'id': 50802787, 'node_id': 'MDQ6VXNlcjUwODAyNzg3', 'avatar_url': 'https://avatars.githubusercontent.com/u/50802787?v=4', 'gravatar_id': '', 'url': 'https://api.github.com/users/Sharpiless', 'html_url': 'https://github.com/Sharpiless', 'followers_url': 'https://api.github.com/users/Sharpiless/followers', 'following_url': 'https://api.github.com/users/Sharpiless/following{/other_user}', 'gists_url': 'https://api.github.com/users/Sharpiless/gists{/gist_id}', 'starred_url': 'https://api.github.com/users/Sharpiless/starred{/owner}{/repo}', 'subscriptions_url': 'https://api.github.com/users/Sharpiless/subscriptions', 'organizations_url': 'https://api.github.com/users/Sharpiless/orgs', 'repos_url': 'https://api.github.com/users/Sharpiless/repos', 'events_url': 'https://api.github.com/users/Sharpiless/events{/privacy}', 'received_events_url': 'https://api.github.com/users/Sharpiless/received_events', 'type': 'User', 'site_admin': False}",git://github.com/Sharpiless/Pix2seq-mmdetection.git,https://github.com/Sharpiless/Pix2seq-mmdetection.git,8589,Python,Sharpiless,Sharpiless,https://api.github.com/users/Sharpiless,>100,China
pacman-with-paddlepaddle-gesture-control,Sharpiless/pacman-with-paddlepaddle-gesture-control,"{'login': 'Sharpiless', 'id': 50802787, 'node_id': 'MDQ6VXNlcjUwODAyNzg3', 'avatar_url': 'https://avatars.githubusercontent.com/u/50802787?v=4', 'gravatar_id': '', 'url': 'https://api.github.com/users/Sharpiless', 'html_url': 'https://github.com/Sharpiless', 'followers_url': 'https://api.github.com/users/Sharpiless/followers', 'following_url': 'https://api.github.com/users/Sharpiless/following{/other_user}', 'gists_url': 'https://api.github.com/users/Sharpiless/gists{/gist_id}', 'starred_url': 'https://api.github.com/users/Sharpiless/starred{/owner}{/repo}', 'subscriptions_url': 'https://api.github.com/users/Sharpiless/subscriptions', 'organizations_url': 'https://api.github.com/users/Sharpiless/orgs', 'repos_url': 'https://api.github.com/users/Sharpiless/repos', 'events_url': 'https://api.github.com/users/Sharpiless/events{/privacy}', 'received_events_url': 'https://api.github.com/users/Sharpiless/received_events', 'type': 'User', 'site_admin': False}",git://github.com/Sharpiless/pacman-with-paddlepaddle-gesture-control.git,https://github.com/Sharpiless/pacman-with-paddlepaddle-gesture-control.git,100477,Python,Sharpiless,Sharpiless,https://api.github.com/users/Sharpiless,>100,China
PyQt5-based-Remote-Medical-System-v1.0,Sharpiless/PyQt5-based-Remote-Medical-System-v1.0,"{'login': 'Sharpiless', 'id': 50802787, 'node_id': 'MDQ6VXNlcjUwODAyNzg3', 'avatar_url': 'https://avatars.githubusercontent.com/u/50802787?v=4', 'gravatar_id': '', 'url': 'https://api.github.com/users/Sharpiless', 'html_url': 'https://github.com/Sharpiless', 'followers_url': 'https://api.github.com/users/Sharpiless/followers', 'following_url': 'https://api.github.com/users/Sharpiless/following{/other_user}', 'gists_url': 'https://api.github.com/users/Sharpiless/gists{/gist_id}', 'starred_url': 'https://api.github.com/users/Sharpiless/starred{/owner}{/repo}', 'subscriptions_url': 'https://api.github.com/users/Sharpiless/subscriptions', 'organizations_url': 'https://api.github.com/users/Sharpiless/orgs', 'repos_url': 'https://api.github.com/users/Sharpiless/repos', 'events_url': 'https://api.github.com/users/Sharpiless/events{/privacy}', 'received_events_url': 'https://api.github.com/users/Sharpiless/received_events', 'type': 'User', 'site_admin': False}",git://github.com/Sharpiless/PyQt5-based-Remote-Medical-System-v1.0.git,https://github.com/Sharpiless/PyQt5-based-Remote-Medical-System-v1.0.git,73368,Python,Sharpiless,Sharpiless,https://api.github.com/users/Sharpiless,>100,China
pp-yolo-vehcile-detection-and-distance-estimation-for-self-driving,Sharpiless/pp-yolo-vehcile-detection-and-distance-estimation-for-self-driving,"{'login': 'Sharpiless', 'id': 50802787, 'node_id': 'MDQ6VXNlcjUwODAyNzg3', 'avatar_url': 'https://avatars.githubusercontent.com/u/50802787?v=4', 'gravatar_id': '', 'url': 'https://api.github.com/users/Sharpiless', 'html_url': 'https://github.com/Sharpiless', 'followers_url': 'https://api.github.com/users/Sharpiless/followers', 'following_url': 'https://api.github.com/users/Sharpiless/following{/other_user}', 'gists_url': 'https://api.github.com/users/Sharpiless/gists{/gist_id}', 'starred_url': 'https://api.github.com/users/Sharpiless/starred{/owner}{/repo}', 'subscriptions_url': 'https://api.github.com/users/Sharpiless/subscriptions', 'organizations_url': 'https://api.github.com/users/Sharpiless/orgs', 'repos_url': 'https://api.github.com/users/Sharpiless/repos', 'events_url': 'https://api.github.com/users/Sharpiless/events{/privacy}', 'received_events_url': 'https://api.github.com/users/Sharpiless/received_events', 'type': 'User', 'site_admin': False}",git://github.com/Sharpiless/pp-yolo-vehcile-detection-and-distance-estimation-for-self-driving.git,https://github.com/Sharpiless/pp-yolo-vehcile-detection-and-distance-estimation-for-self-driving.git,43150,Python,Sharpiless,Sharpiless,https://api.github.com/users/Sharpiless,>100,China
play-daxigua-using-PaddleX,Sharpiless/play-daxigua-using-PaddleX,"{'login': 'Sharpiless', 'id': 50802787, 'node_id': 'MDQ6VXNlcjUwODAyNzg3', 'avatar_url': 'https://avatars.githubusercontent.com/u/50802787?v=4', 'gravatar_id': '', 'url': 'https://api.github.com/users/Sharpiless', 'html_url': 'https://github.com/Sharpiless', 'followers_url': 'https://api.github.com/users/Sharpiless/followers', 'following_url': 'https://api.github.com/users/Sharpiless/following{/other_user}', 'gists_url': 'https://api.github.com/users/Sharpiless/gists{/gist_id}', 'starred_url': 'https://api.github.com/users/Sharpiless/starred{/owner}{/repo}', 'subscriptions_url': 'https://api.github.com/users/Sharpiless/subscriptions', 'organizations_url': 'https://api.github.com/users/Sharpiless/orgs', 'repos_url': 'https://api.github.com/users/Sharpiless/repos', 'events_url': 'https://api.github.com/users/Sharpiless/events{/privacy}', 'received_events_url': 'https://api.github.com/users/Sharpiless/received_events', 'type': 'User', 'site_admin': False}",git://github.com/Sharpiless/play-daxigua-using-PaddleX.git,https://github.com/Sharpiless/play-daxigua-using-PaddleX.git,88041,Python,Sharpiless,Sharpiless,https://api.github.com/users/Sharpiless,>100,China
Play-Tetris-Using-hand-gesture-recognition,Sharpiless/Play-Tetris-Using-hand-gesture-recognition,"{'login': 'Sharpiless', 'id': 50802787, 'node_id': 'MDQ6VXNlcjUwODAyNzg3', 'avatar_url': 'https://avatars.githubusercontent.com/u/50802787?v=4', 'gravatar_id': '', 'url': 'https://api.github.com/users/Sharpiless', 'html_url': 'https://github.com/Sharpiless', 'followers_url': 'https://api.github.com/users/Sharpiless/followers', 'following_url': 'https://api.github.com/users/Sharpiless/following{/other_user}', 'gists_url': 'https://api.github.com/users/Sharpiless/gists{/gist_id}', 'starred_url': 'https://api.github.com/users/Sharpiless/starred{/owner}{/repo}', 'subscriptions_url': 'https://api.github.com/users/Sharpiless/subscriptions', 'organizations_url': 'https://api.github.com/users/Sharpiless/orgs', 'repos_url': 'https://api.github.com/users/Sharpiless/repos', 'events_url': 'https://api.github.com/users/Sharpiless/events{/privacy}', 'received_events_url': 'https://api.github.com/users/Sharpiless/received_events', 'type': 'User', 'site_admin': False}",git://github.com/Sharpiless/Play-Tetris-Using-hand-gesture-recognition.git,https://github.com/Sharpiless/Play-Tetris-Using-hand-gesture-recognition.git,4234,Python,Sharpiless,Sharpiless,https://api.github.com/users/Sharpiless,>100,China
Hand-gesture-recognition-for-game,Sharpiless/Hand-gesture-recognition-for-game,"{'login': 'Sharpiless', 'id': 50802787, 'node_id': 'MDQ6VXNlcjUwODAyNzg3', 'avatar_url': 'https://avatars.githubusercontent.com/u/50802787?v=4', 'gravatar_id': '', 'url': 'https://api.github.com/users/Sharpiless', 'html_url': 'https://github.com/Sharpiless', 'followers_url': 'https://api.github.com/users/Sharpiless/followers', 'following_url': 'https://api.github.com/users/Sharpiless/following{/other_user}', 'gists_url': 'https://api.github.com/users/Sharpiless/gists{/gist_id}', 'starred_url': 'https://api.github.com/users/Sharpiless/starred{/owner}{/repo}', 'subscriptions_url': 'https://api.github.com/users/Sharpiless/subscriptions', 'organizations_url': 'https://api.github.com/users/Sharpiless/orgs', 'repos_url': 'https://api.github.com/users/Sharpiless/repos', 'events_url': 'https://api.github.com/users/Sharpiless/events{/privacy}', 'received_events_url': 'https://api.github.com/users/Sharpiless/received_events', 'type': 'User', 'site_admin': False}",git://github.com/Sharpiless/Hand-gesture-recognition-for-game.git,https://github.com/Sharpiless/Hand-gesture-recognition-for-game.git,15007,Python,Sharpiless,Sharpiless,https://api.github.com/users/Sharpiless,>100,China
Train-RAFT-from-single-view-images,Sharpiless/Train-RAFT-from-single-view-images,"{'login': 'Sharpiless', 'id': 50802787, 'node_id': 'MDQ6VXNlcjUwODAyNzg3', 'avatar_url': 'https://avatars.githubusercontent.com/u/50802787?v=4', 'gravatar_id': '', 'url': 'https://api.github.com/users/Sharpiless', 'html_url': 'https://github.com/Sharpiless', 'followers_url': 'https://api.github.com/users/Sharpiless/followers', 'following_url': 'https://api.github.com/users/Sharpiless/following{/other_user}', 'gists_url': 'https://api.github.com/users/Sharpiless/gists{/gist_id}', 'starred_url': 'https://api.github.com/users/Sharpiless/starred{/owner}{/repo}', 'subscriptions_url': 'https://api.github.com/users/Sharpiless/subscriptions', 'organizations_url': 'https://api.github.com/users/Sharpiless/orgs', 'repos_url': 'https://api.github.com/users/Sharpiless/repos', 'events_url': 'https://api.github.com/users/Sharpiless/events{/privacy}', 'received_events_url': 'https://api.github.com/users/Sharpiless/received_events', 'type': 'User', 'site_admin': False}",git://github.com/Sharpiless/Train-RAFT-from-single-view-images.git,https://github.com/Sharpiless/Train-RAFT-from-single-view-images.git,111035,Python,Sharpiless,Sharpiless,https://api.github.com/users/Sharpiless,>100,China
Star-face-recognition,Sharpiless/Star-face-recognition,"{'login': 'Sharpiless', 'id': 50802787, 'node_id': 'MDQ6VXNlcjUwODAyNzg3', 'avatar_url': 'https://avatars.githubusercontent.com/u/50802787?v=4', 'gravatar_id': '', 'url': 'https://api.github.com/users/Sharpiless', 'html_url': 'https://github.com/Sharpiless', 'followers_url': 'https://api.github.com/users/Sharpiless/followers', 'following_url': 'https://api.github.com/users/Sharpiless/following{/other_user}', 'gists_url': 'https://api.github.com/users/Sharpiless/gists{/gist_id}', 'starred_url': 'https://api.github.com/users/Sharpiless/starred{/owner}{/repo}', 'subscriptions_url': 'https://api.github.com/users/Sharpiless/subscriptions', 'organizations_url': 'https://api.github.com/users/Sharpiless/orgs', 'repos_url': 'https://api.github.com/users/Sharpiless/repos', 'events_url': 'https://api.github.com/users/Sharpiless/events{/privacy}', 'received_events_url': 'https://api.github.com/users/Sharpiless/received_events', 'type': 'User', 'site_admin': False}",git://github.com/Sharpiless/Star-face-recognition.git,https://github.com/Sharpiless/Star-face-recognition.git,104137,Python,Sharpiless,Sharpiless,https://api.github.com/users/Sharpiless,>100,China
CascadeV-Det,Sharpiless/CascadeV-Det,"{'login': 'Sharpiless', 'id': 50802787, 'node_id': 'MDQ6VXNlcjUwODAyNzg3', 'avatar_url': 'https://avatars.githubusercontent.com/u/50802787?v=4', 'gravatar_id': '', 'url': 'https://api.github.com/users/Sharpiless', 'html_url': 'https://github.com/Sharpiless', 'followers_url': 'https://api.github.com/users/Sharpiless/followers', 'following_url': 'https://api.github.com/users/Sharpiless/following{/other_user}', 'gists_url': 'https://api.github.com/users/Sharpiless/gists{/gist_id}', 'starred_url': 'https://api.github.com/users/Sharpiless/starred{/owner}{/repo}', 'subscriptions_url': 'https://api.github.com/users/Sharpiless/subscriptions', 'organizations_url': 'https://api.github.com/users/Sharpiless/orgs', 'repos_url': 'https://api.github.com/users/Sharpiless/repos', 'events_url': 'https://api.github.com/users/Sharpiless/events{/privacy}', 'received_events_url': 'https://api.github.com/users/Sharpiless/received_events', 'type': 'User', 'site_admin': False}",git://github.com/Sharpiless/CascadeV-Det.git,https://github.com/Sharpiless/CascadeV-Det.git,9977,Python,Sharpiless,Sharpiless,https://api.github.com/users/Sharpiless,>100,China
Temporal-Difference,Sharpiless/Temporal-Difference,"{'login': 'Sharpiless', 'id': 50802787, 'node_id': 'MDQ6VXNlcjUwODAyNzg3', 'avatar_url': 'https://avatars.githubusercontent.com/u/50802787?v=4', 'gravatar_id': '', 'url': 'https://api.github.com/users/Sharpiless', 'html_url': 'https://github.com/Sharpiless', 'followers_url': 'https://api.github.com/users/Sharpiless/followers', 'following_url': 'https://api.github.com/users/Sharpiless/following{/other_user}', 'gists_url': 'https://api.github.com/users/Sharpiless/gists{/gist_id}', 'starred_url': 'https://api.github.com/users/Sharpiless/starred{/owner}{/repo}', 'subscriptions_url': 'https://api.github.com/users/Sharpiless/subscriptions', 'organizations_url': 'https://api.github.com/users/Sharpiless/orgs', 'repos_url': 'https://api.github.com/users/Sharpiless/repos', 'events_url': 'https://api.github.com/users/Sharpiless/events{/privacy}', 'received_events_url': 'https://api.github.com/users/Sharpiless/received_events', 'type': 'User', 'site_admin': False}",git://github.com/Sharpiless/Temporal-Difference.git,https://github.com/Sharpiless/Temporal-Difference.git,7861,Python,Sharpiless,Sharpiless,https://api.github.com/users/Sharpiless,>100,China
HeartRate,Sharpiless/HeartRate,"{'login': 'Sharpiless', 'id': 50802787, 'node_id': 'MDQ6VXNlcjUwODAyNzg3', 'avatar_url': 'https://avatars.githubusercontent.com/u/50802787?v=4', 'gravatar_id': '', 'url': 'https://api.github.com/users/Sharpiless', 'html_url': 'https://github.com/Sharpiless', 'followers_url': 'https://api.github.com/users/Sharpiless/followers', 'following_url': 'https://api.github.com/users/Sharpiless/following{/other_user}', 'gists_url': 'https://api.github.com/users/Sharpiless/gists{/gist_id}', 'starred_url': 'https://api.github.com/users/Sharpiless/starred{/owner}{/repo}', 'subscriptions_url': 'https://api.github.com/users/Sharpiless/subscriptions', 'organizations_url': 'https://api.github.com/users/Sharpiless/orgs', 'repos_url': 'https://api.github.com/users/Sharpiless/repos', 'events_url': 'https://api.github.com/users/Sharpiless/events{/privacy}', 'received_events_url': 'https://api.github.com/users/Sharpiless/received_events', 'type': 'User', 'site_admin': False}",git://github.com/Sharpiless/HeartRate.git,https://github.com/Sharpiless/HeartRate.git,35286,,Sharpiless,Sharpiless,https://api.github.com/users/Sharpiless,>100,China
Anime-Mosaic-Puzzle,Sharpiless/Anime-Mosaic-Puzzle,"{'login': 'Sharpiless', 'id': 50802787, 'node_id': 'MDQ6VXNlcjUwODAyNzg3', 'avatar_url': 'https://avatars.githubusercontent.com/u/50802787?v=4', 'gravatar_id': '', 'url': 'https://api.github.com/users/Sharpiless', 'html_url': 'https://github.com/Sharpiless', 'followers_url': 'https://api.github.com/users/Sharpiless/followers', 'following_url': 'https://api.github.com/users/Sharpiless/following{/other_user}', 'gists_url': 'https://api.github.com/users/Sharpiless/gists{/gist_id}', 'starred_url': 'https://api.github.com/users/Sharpiless/starred{/owner}{/repo}', 'subscriptions_url': 'https://api.github.com/users/Sharpiless/subscriptions', 'organizations_url': 'https://api.github.com/users/Sharpiless/orgs', 'repos_url': 'https://api.github.com/users/Sharpiless/repos', 'events_url': 'https://api.github.com/users/Sharpiless/events{/privacy}', 'received_events_url': 'https://api.github.com/users/Sharpiless/received_events', 'type': 'User', 'site_admin': False}",git://github.com/Sharpiless/Anime-Mosaic-Puzzle.git,https://github.com/Sharpiless/Anime-Mosaic-Puzzle.git,13299,Python,Sharpiless,Sharpiless,https://api.github.com/users/Sharpiless,>100,China
test,Sharpiless/test,"{'login': 'Sharpiless', 'id': 50802787, 'node_id': 'MDQ6VXNlcjUwODAyNzg3', 'avatar_url': 'https://avatars.githubusercontent.com/u/50802787?v=4', 'gravatar_id': '', 'url': 'https://api.github.com/users/Sharpiless', 'html_url': 'https://github.com/Sharpiless', 'followers_url': 'https://api.github.com/users/Sharpiless/followers', 'following_url': 'https://api.github.com/users/Sharpiless/following{/other_user}', 'gists_url': 'https://api.github.com/users/Sharpiless/gists{/gist_id}', 'starred_url': 'https://api.github.com/users/Sharpiless/starred{/owner}{/repo}', 'subscriptions_url': 'https://api.github.com/users/Sharpiless/subscriptions', 'organizations_url': 'https://api.github.com/users/Sharpiless/orgs', 'repos_url': 'https://api.github.com/users/Sharpiless/repos', 'events_url': 'https://api.github.com/users/Sharpiless/events{/privacy}', 'received_events_url': 'https://api.github.com/users/Sharpiless/received_events', 'type': 'User', 'site_admin': False}",git://github.com/Sharpiless/test.git,https://github.com/Sharpiless/test.git,7838,Python,Sharpiless,Sharpiless,https://api.github.com/users/Sharpiless,>100,China
dog-recognition-with-gui,Sharpiless/dog-recognition-with-gui,"{'login': 'Sharpiless', 'id': 50802787, 'node_id': 'MDQ6VXNlcjUwODAyNzg3', 'avatar_url': 'https://avatars.githubusercontent.com/u/50802787?v=4', 'gravatar_id': '', 'url': 'https://api.github.com/users/Sharpiless', 'html_url': 'https://github.com/Sharpiless', 'followers_url': 'https://api.github.com/users/Sharpiless/followers', 'following_url': 'https://api.github.com/users/Sharpiless/following{/other_user}', 'gists_url': 'https://api.github.com/users/Sharpiless/gists{/gist_id}', 'starred_url': 'https://api.github.com/users/Sharpiless/starred{/owner}{/repo}', 'subscriptions_url': 'https://api.github.com/users/Sharpiless/subscriptions', 'organizations_url': 'https://api.github.com/users/Sharpiless/orgs', 'repos_url': 'https://api.github.com/users/Sharpiless/repos', 'events_url': 'https://api.github.com/users/Sharpiless/events{/privacy}', 'received_events_url': 'https://api.github.com/users/Sharpiless/received_events', 'type': 'User', 'site_admin': False}",git://github.com/Sharpiless/dog-recognition-with-gui.git,https://github.com/Sharpiless/dog-recognition-with-gui.git,9933,Python,Sharpiless,Sharpiless,https://api.github.com/users/Sharpiless,>100,China
torchlm,DefTruth/torchlm,"{'login': 'DefTruth', 'id': 31974251, 'node_id': 'MDQ6VXNlcjMxOTc0MjUx', 'avatar_url': 'https://avatars.githubusercontent.com/u/31974251?v=4', 'gravatar_id': '', 'url': 'https://api.github.com/users/DefTruth', 'html_url': 'https://github.com/DefTruth', 'followers_url': 'https://api.github.com/users/DefTruth/followers', 'following_url': 'https://api.github.com/users/DefTruth/following{/other_user}', 'gists_url': 'https://api.github.com/users/DefTruth/gists{/gist_id}', 'starred_url': 'https://api.github.com/users/DefTruth/starred{/owner}{/repo}', 'subscriptions_url': 'https://api.github.com/users/DefTruth/subscriptions', 'organizations_url': 'https://api.github.com/users/DefTruth/orgs', 'repos_url': 'https://api.github.com/users/DefTruth/repos', 'events_url': 'https://api.github.com/users/DefTruth/events{/privacy}', 'received_events_url': 'https://api.github.com/users/DefTruth/received_events', 'type': 'User', 'site_admin': False}",git://github.com/DefTruth/torchlm.git,https://github.com/DefTruth/torchlm.git,161153,Python,DefTruth,DefTruth,https://api.github.com/users/DefTruth,>100,China
stexplorer,reorx/stexplorer,"{'login': 'reorx', 'id': 405972, 'node_id': 'MDQ6VXNlcjQwNTk3Mg==', 'avatar_url': 'https://avatars.githubusercontent.com/u/405972?v=4', 'gravatar_id': '', 'url': 'https://api.github.com/users/reorx', 'html_url': 'https://github.com/reorx', 'followers_url': 'https://api.github.com/users/reorx/followers', 'following_url': 'https://api.github.com/users/reorx/following{/other_user}', 'gists_url': 'https://api.github.com/users/reorx/gists{/gist_id}', 'starred_url': 'https://api.github.com/users/reorx/starred{/owner}{/repo}', 'subscriptions_url': 'https://api.github.com/users/reorx/subscriptions', 'organizations_url': 'https://api.github.com/users/reorx/orgs', 'repos_url': 'https://api.github.com/users/reorx/repos', 'events_url': 'https://api.github.com/users/reorx/events{/privacy}', 'received_events_url': 'https://api.github.com/users/reorx/received_events', 'type': 'User', 'site_admin': False}",git://github.com/reorx/stexplorer.git,https://github.com/reorx/stexplorer.git,8864,Python,reorx,reorx,https://api.github.com/users/reorx,>100,China
stock,Rockyzsu/stock,"{'login': 'Rockyzsu', 'id': 7868260, 'node_id': 'MDQ6VXNlcjc4NjgyNjA=', 'avatar_url': 'https://avatars.githubusercontent.com/u/7868260?v=4', 'gravatar_id': '', 'url': 'https://api.github.com/users/Rockyzsu', 'html_url': 'https://github.com/Rockyzsu', 'followers_url': 'https://api.github.com/users/Rockyzsu/followers', 'following_url': 'https://api.github.com/users/Rockyzsu/following{/other_user}', 'gists_url': 'https://api.github.com/users/Rockyzsu/gists{/gist_id}', 'starred_url': 'https://api.github.com/users/Rockyzsu/starred{/owner}{/repo}', 'subscriptions_url': 'https://api.github.com/users/Rockyzsu/subscriptions', 'organizations_url': 'https://api.github.com/users/Rockyzsu/orgs', 'repos_url': 'https://api.github.com/users/Rockyzsu/repos', 'events_url': 'https://api.github.com/users/Rockyzsu/events{/privacy}', 'received_events_url': 'https://api.github.com/users/Rockyzsu/received_events', 'type': 'User', 'site_admin': False}",git://github.com/Rockyzsu/stock.git,https://github.com/Rockyzsu/stock.git,11326,Python,Rockyzsu,Rockyzsu,https://api.github.com/users/Rockyzsu,>100,China
zhihuToKindle,Rockyzsu/zhihuToKindle,"{'login': 'Rockyzsu', 'id': 7868260, 'node_id': 'MDQ6VXNlcjc4NjgyNjA=', 'avatar_url': 'https://avatars.githubusercontent.com/u/7868260?v=4', 'gravatar_id': '', 'url': 'https://api.github.com/users/Rockyzsu', 'html_url': 'https://github.com/Rockyzsu', 'followers_url': 'https://api.github.com/users/Rockyzsu/followers', 'following_url': 'https://api.github.com/users/Rockyzsu/following{/other_user}', 'gists_url': 'https://api.github.com/users/Rockyzsu/gists{/gist_id}', 'starred_url': 'https://api.github.com/users/Rockyzsu/starred{/owner}{/repo}', 'subscriptions_url': 'https://api.github.com/users/Rockyzsu/subscriptions', 'organizations_url': 'https://api.github.com/users/Rockyzsu/orgs', 'repos_url': 'https://api.github.com/users/Rockyzsu/repos', 'events_url': 'https://api.github.com/users/Rockyzsu/events{/privacy}', 'received_events_url': 'https://api.github.com/users/Rockyzsu/received_events', 'type': 'User', 'site_admin': False}",git://github.com/Rockyzsu/zhihuToKindle.git,https://github.com/Rockyzsu/zhihuToKindle.git,3774,Python,Rockyzsu,Rockyzsu,https://api.github.com/users/Rockyzsu,>100,China
StockPredict,Rockyzsu/StockPredict,"{'login': 'Rockyzsu', 'id': 7868260, 'node_id': 'MDQ6VXNlcjc4NjgyNjA=', 'avatar_url': 'https://avatars.githubusercontent.com/u/7868260?v=4', 'gravatar_id': '', 'url': 'https://api.github.com/users/Rockyzsu', 'html_url': 'https://github.com/Rockyzsu', 'followers_url': 'https://api.github.com/users/Rockyzsu/followers', 'following_url': 'https://api.github.com/users/Rockyzsu/following{/other_user}', 'gists_url': 'https://api.github.com/users/Rockyzsu/gists{/gist_id}', 'starred_url': 'https://api.github.com/users/Rockyzsu/starred{/owner}{/repo}', 'subscriptions_url': 'https://api.github.com/users/Rockyzsu/subscriptions', 'organizations_url': 'https://api.github.com/users/Rockyzsu/orgs', 'repos_url': 'https://api.github.com/users/Rockyzsu/repos', 'events_url': 'https://api.github.com/users/Rockyzsu/events{/privacy}', 'received_events_url': 'https://api.github.com/users/Rockyzsu/received_events', 'type': 'User', 'site_admin': False}",git://github.com/Rockyzsu/StockPredict.git,https://github.com/Rockyzsu/StockPredict.git,5380,Python,Rockyzsu,Rockyzsu,https://api.github.com/users/Rockyzsu,>100,China
CodePool,Rockyzsu/CodePool,"{'login': 'Rockyzsu', 'id': 7868260, 'node_id': 'MDQ6VXNlcjc4NjgyNjA=', 'avatar_url': 'https://avatars.githubusercontent.com/u/7868260?v=4', 'gravatar_id': '', 'url': 'https://api.github.com/users/Rockyzsu', 'html_url': 'https://github.com/Rockyzsu', 'followers_url': 'https://api.github.com/users/Rockyzsu/followers', 'following_url': 'https://api.github.com/users/Rockyzsu/following{/other_user}', 'gists_url': 'https://api.github.com/users/Rockyzsu/gists{/gist_id}', 'starred_url': 'https://api.github.com/users/Rockyzsu/starred{/owner}{/repo}', 'subscriptions_url': 'https://api.github.com/users/Rockyzsu/subscriptions', 'organizations_url': 'https://api.github.com/users/Rockyzsu/orgs', 'repos_url': 'https://api.github.com/users/Rockyzsu/repos', 'events_url': 'https://api.github.com/users/Rockyzsu/events{/privacy}', 'received_events_url': 'https://api.github.com/users/Rockyzsu/received_events', 'type': 'User', 'site_admin': False}",git://github.com/Rockyzsu/CodePool.git,https://github.com/Rockyzsu/CodePool.git,160841,Python,Rockyzsu,Rockyzsu,https://api.github.com/users/Rockyzsu,>100,China
